country,year,primary_energy_consumption,gdp,population
Greenland,0.3333333333333333,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Seychelles,0.7073170731707317,1.7105551422933664e-5,2.3079259921176573e-6,8.339268825818737e-6
Grenada,0.6829268292682927,3.119553450990942e-6,3.3668997568087804e-4,1.2155902531261862e-5
Mongolia,0.926829268292683,7.432856022561084e-4,2.777502886789531e-4,3.605818948431762e-4
Somalia,0.6910569105691057,7.204868657851163e-5,3.3668997568087804e-4,8.239346009361277e-4
Latvia,0.9024390243902439,5.7628550751306e-4,2.900428098059202e-4,2.5793177503246765e-4
Vietnam,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,0.0022069983333662005
Asia Pacific (EI),0.6585365853658537,0.17992362480214116,3.3668997568087804e-4,8.695984741435039e-4
Belgium,0.8536585365853658,0.009828127151068206,0.00292950980802375,0.0013069908370108596
Zimbabwe,0.44715447154471544,0.0011153963364018114,3.251240795948047e-5,4.0542852169435855e-4
Non-OECD (EIA),0.9349593495934959,1,3.3668997568087804e-4,8.695984741435039e-4
Gabon,0.7967479674796748,1.68975811928676e-4,9.921500150537336e-5,1.5015034247305178e-4
Germany,0.6097560975609756,0.04893237956620862,0.011614136162391098,0.00975868951808543
Albania,0.42276422764227645,0.0011153963364018114,1.5185018195931521e-5,1.6470764418327413e-4
Morocco,0.3821138211382114,0.0011153963364018114,3.3668997568087804e-4,0.00105575314863378
Trinidad and Tobago,0.6991869918699187,7.987486629868516e-4,1.462152745340413e-4,1.509628655803429e-4
Belize,0.6991869918699187,1.5714750509366872e-5,3.3668997568087804e-4,2.0555952112697147e-5
Mongolia,0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,9.459747761567047e-5
Netherlands,0.8536585365853658,0.014457076539321113,0.005106435634672076,0.002021053470564024
Macao,0.7154471544715447,5.1719596589553994e-5,3.3668997568087804e-4,4.010485784092545e-5
Mauritius,0.7560975609756098,1.2597796686251753e-4,1.020836544826813e-4,1.4063187726986252e-4
Oceania,0.13008130081300814,0.0011153963364018114,3.3668997568087804e-4,9.005362516403975e-4
OPEC (Shift),0.8780487804878049,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Solomon Islands,0.7073170731707317,7.655904094306936e-6,3.3668997568087804e-4,3.6545268312609154e-5
Syria,0.5853658536585366,0.0011153963364018114,3.720957183719195e-4,8.410758926842077e-4
Cuba,0.5365853658536586,0.0011153963364018114,1.9436962852814786e-4,0.001022784871292813
Cambodia,0.926829268292683,4.0170749751197943e-4,3.381587401207237e-4,0.0018904162365643588
Namibia,0.8211382113821138,1.9078668980685438e-4,8.685782651212508e-5,2.305160496647161e-4
Azerbaijan,0.8455284552845529,0.002000387654169183,3.8417950077368544e-4,0.0010632698263743834
Low-income countries,0,0.0011153963364018114,3.3668997568087804e-4,0.009968389961243822
Comoros,0.943089430894309,1.1529349629287357e-5,9.168146103573839e-6,9.252670585990018e-5
Cuba,0.07317073170731707,0.0011153963364018114,3.301865844509099e-5,2.7423071262755515e-4
North America (EI),1,0.4212973703163066,3.3668997568087804e-4,8.695984741435039e-4
Europe (Shift),0.2764227642276423,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Turkey,0.5934959349593496,0.0026724564507670445,0.0014910464526059523,0.0047265306906325655
Finland,0.7642276422764228,0.004536753585636748,9.679688688176621e-4,6.32251363605221e-4
Central and South America (Shift),0.4634146341463415,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cote d'Ivoire,0.7723577235772358,3.0662610795365134e-4,2.4038725416176504e-4,0.0017771713722807602
Thailand,0.6829268292682927,0.0023671691511694434,0.001837200735995262,0.0061694205852167415
Sweden,0.3089430894308943,0.0011153963364018114,3.771386254186548e-4,7.857567043514872e-4
Argentina,0.2926829268292683,0.0011153963364018114,6.34809677781215e-4,0.0016298583351419802
Central and South America (Shift),0.8373983739837398,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Europe,0.3170731707317073,0.0011153963364018114,3.3668997568087804e-4,0.06495885856614676
South America,0.983739837398374,0.09174810770152612,3.3668997568087804e-4,0.05397583842284067
Oman,0.6991869918699187,4.6091402238391166e-4,1.2019143169349409e-4,1.7918713658262542e-4
Libya,0.18699186991869918,0.0011153963364018114,3.3668997568087804e-4,8.7106280559937e-5
Europe,0.7642276422764228,0.40239690582650905,3.3668997568087804e-4,0.0904758465757276
Libya,0.6504065040650406,0.0015304139286380187,2.0484755634767566e-4,3.6802697807409625e-4
Australia,0.4959349593495935,0.0011153963364018114,0.0011218152169906886,0.0013056187332046202
Sweden,0.5528455284552846,0.005957697184423742,0.0011218152169906886,9.864061596520364e-4
Hungary,0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,0.0011517049557242928
Switzerland,0.36585365853658536,0.0011153963364018114,2.9873002717894495e-4,5.522609061092751e-4
Guadeloupe,0.8130081300813008,1.1336977166476248e-4,3.3668997568087804e-4,5.2482131590496254e-5
Belgium,0.22764227642276422,0.0011153963364018114,5.00782811627249e-4,9.865563092487334e-4
Asia and Oceania (Shift),0.6178861788617886,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Martinique,0.8455284552845529,1.2660187755271572e-4,3.3668997568087804e-4,5.075043938753157e-5
Trinidad and Tobago,0.5365853658536586,4.6503443256709555e-4,8.322683607958342e-5,1.1693384597264454e-4
Persian Gulf (EIA),0.9512195121951219,0.13235282633217504,3.3668997568087804e-4,8.695984741435039e-4
Bahrain,1,0.0011153963364018114,3.3668997568087804e-4,1.8441651889407605e-4
Tanzania,0.35772357723577236,0.0011153963364018114,3.3668997568087804e-4,8.470474465535038e-4
South Sudan,0.6666666666666666,0.0011153963364018114,3.3668997568087804e-4,5.464633666732371e-4
South Korea,0.9186991869918699,0.041930255886393104,0.01307567647003485,0.006226782702995911
Denmark,0.3333333333333333,0.0011153963364018114,2.1539201274354495e-4,4.8230474231510486e-4
Uzbekistan,0.8780487804878049,0.006808321421672698,0.0013218154696156231,0.0034461056427790163
Asia and Oceania (Shift),0.8292682926829268,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Niue,0.7642276422764228,1.68975811928676e-7,3.3668997568087804e-4,6.997866137447011e-8
Bangladesh,0.17073170731707318,0.0011153963364018114,3.3668997568087804e-4,0.003571786448535398
Africa,0.975609756097561,0.06912388424983817,3.3668997568087804e-4,0.16912656918734845
Persian Gulf (Shift),0.7479674796747967,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Upper-middle-income countries,0.6097560975609756,0.24420840574624467,3.3668997568087804e-4,0.19273572820610096
New Caledonia,0.8130081300813008,1.3035833983328398e-4,3.3668997568087804e-4,2.7309700859487923e-5
Sudan,0.9512195121951219,0.0014036170789946162,3.3668997568087804e-4,0.0050561120384868515
Persian Gulf (Shift),0.04065040650406504,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
American Samoa,0.8699186991869918,3.2781307514163144e-5,3.3668997568087804e-4,6.782709720325861e-6
CIS (EI),0.6097560975609756,0.14696169514316562,3.3668997568087804e-4,8.695984741435039e-4
Mexico,0.2682926829268293,0.0011153963364018114,2.873231253860087e-4,0.0021800569216251005
Switzerland,0.23577235772357724,0.0011153963364018114,3.056479593632986e-4,5.00024507757744e-4
Eritrea,0.7967479674796748,6.34569164489074e-5,3.3668997568087804e-4,2.884821218233147e-4
Switzerland,0.5284552845528455,0.0023717444962308965,9.064303295484515e-4,7.277799427348455e-4
Peru,0.959349593495935,0.004138932531799128,0.002475663080913322,0.004002594602432366
Tunisia,0.2032520325203252,0.0011153963364018114,3.3668997568087804e-4,3.057007256981708e-4
Nepal,0.8861788617886179,2.875968319026066e-4,4.2056617368837785e-4,0.0033591148332251484
Seychelles,0.926829268292683,5.687985792306818e-5,1.5898435958604424e-5,1.1955164452896376e-5
Haiti,0.8699186991869918,1.3281498817593936e-4,1.09791713941986e-4,0.0011707441234590989
Nigeria,0.5040650406504065,0.0011153963364018114,4.5566670097851e-4,0.005819542691051336
Congo,0.7560975609756098,5.7841720237123716e-5,7.246599245654429e-5,3.2221854859109213e-4
Bhutan,0.8373983739837398,8.791941476042805e-5,3.3668997568087804e-4,7.865477242466685e-5
Guyana,0.959349593495935,1.263159184863749e-4,3.3668997568087804e-4,9.740892937700108e-5
China,0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,0.0645893353125387
Cambodia,0.7642276422764228,2.8413932682775827e-5,1.1798289721153553e-4,0.0013218285505506749
Portugal,0.943089430894309,0.004027694454992543,0.0020141240363942426,0.001284092029146391
Non-OECD (EI),0.6097560975609756,0.2956500111288972,3.3668997568087804e-4,8.695984741435039e-4
Europe (Shift),0.056910569105691054,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Barbados,0.7073170731707317,6.586157223404627e-5,2.4005345890937133e-5,3.1923569261300234e-5
North Korea,0.983739837398374,0.0012942897286767627,3.106636437294945e-4,0.0032279773077298663
Europe,0.6910569105691057,0.4343114064198962,3.3668997568087804e-4,0.08803222055720862
Africa (EI),0.7560975609756098,0.03446672425489728,3.3668997568087804e-4,8.695984741435039e-4
Vietnam,0.4634146341463415,0.0011153963364018114,2.7422337616249e-4,0.0037142462231306126
Canada,0.06504065040650407,0.0011153963364018114,2.9714663760969825e-4,8.279569445608866e-4
Low-income countries,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,0.010448577942274367
Belize,0.6504065040650406,1.3687040766222757e-5,3.3668997568087804e-4,1.7813360348527195e-5
EU28 (Shift),0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Botswana,0.21951219512195122,0.0011153963364018114,3.3668997568087804e-4,3.235226624723371e-5
Asia Pacific (EI),0.926829268292683,0.8138860101487188,3.3668997568087804e-4,8.695984741435039e-4
Brazil,0.983739837398374,0.04641206633687428,0.023844920842146705,0.02663966959516613
Norway,0.44715447154471544,0.0011153963364018114,2.635441139348059e-4,4.2599516326509874e-4
Luxembourg,0.6178861788617886,5.503802157304561e-4,6.283945475858083e-5,4.400912024311636e-5
Niger,0.7886178861788617,5.3045406806225145e-5,5.0730966356377396e-5,0.0013041598707737993
Israel,0.5365853658536586,5.542666594048157e-4,1.9919836176589378e-4,3.065172262782221e-4
Venezuela,0.13008130081300814,0.0011153963364018114,4.1184899406212244e-5,3.928614479165128e-4
Samoa,0.975609756097561,2.017311231640809e-5,3.3668997568087804e-4,2.6487606958367595e-5
American Samoa,0.8373983739837398,3.035065545026604e-5,3.3668997568087804e-4,6.976611517384784e-6
Ghana,0.975609756097561,0.0014573773834666932,0.0010295074080868727,0.003999668176849061
Pakistan,0.8292682926829268,0.006682460438064593,0.0038833571666965147,0.020292689032613748
Turkey,0.5853658536585366,0.002358200434997844,0.0014218155959280904,0.004622097171473011
Uzbekistan,0.9105691056910569,0.007050229793657666,0.0017141236574568408,0.003666884963422828
Egypt,0.8699186991869918,0.010198067195937592,0.005483359187695991,0.010219237111514262
Burundi,0.056910569105691054,0.0011153963364018114,3.3668997568087804e-4,1.8963173145881854e-4
Turkey,0.2845528455284553,0.0011153963364018114,2.1488147720636805e-4,0.0019984220234466536
Western Sahara,0.7967479674796748,1.2114265901348159e-5,3.3668997568087804e-4,3.017509709512853e-5
Chile,0.08130081300813008,0.0011153963364018114,1.1317351759823562e-4,4.435018853230205e-4
Africa,0.7235772357723578,0.032812555041230575,3.3668997568087804e-4,0.07720848017502441
Cameroon,0.5365853658536586,0.0011153963364018114,6.7171244107087e-5,7.243662767384185e-4
Myanmar,0.1951219512195122,0.0011153963364018114,3.3668997568087804e-4,0.001543069133738644
United Arab Emirates,0.8130081300813008,0.006964169112828454,0.0012371999781204586,4.068836552444668e-4
OPEC (Shift),0.16260162601626016,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Niger,0.959349593495935,1.350376700097704e-4,1.526477828437064e-4,0.0028060109514827618
Eurasia (Shift),0.7723577235772358,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
USSR,0.24390243902439024,0.0011153963364018114,0.003091048473605428,0.018775319966226955
New Zealand,0.5691056910569106,0.0013753201295662524,3.867240652185527e-4,3.507925886042232e-4
Canada,0.9512195121951219,0.05248880048173208,0.012537214251429257,0.004543331775587201
United States,0.10569105691056911,0.0011153963364018114,0.0075910541576664535,0.011712354407818005
Guatemala,0.6991869918699187,2.473935868029608e-4,3.0768742335477724e-4,0.0010125594103065011
Czechoslovakia,0.13821138211382114,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Pakistan,0.17886178861788618,0.0011153963364018114,3.3668997568087804e-4,0.0027992294847226733
Greece,0.6991869918699187,0.002877528095751561,0.001152584486625294,0.0012348680692266033
Myanmar,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,0.0016255593085683412
Nicaragua,0.983739837398374,3.7979263451876804e-4,2.4166237208008822e-4,8.512677937441054e-4
South and Central America (EI),0.8780487804878049,0.09377276288191615,3.3668997568087804e-4,8.695984741435039e-4
Nicaragua,0.7073170731707317,1.375463109099423e-4,7.340530884301649e-5,4.896807169568168e-4
Bosnia and Herzegovina,0.8048780487804879,7.589873546260962e-4,2.046992179449214e-4,5.159742978221017e-4
European Union (27),0.6341463414634146,0.20762581836693403,3.3668997568087804e-4,0.04998455687160248
Democratic Republic of Congo,0.5853658536585366,0.0011153963364018114,2.173100144277556e-4,0.002643972937297713
Bhutan,0.8211382113821138,7.13597851914178e-5,3.3668997568087804e-4,7.47528716469273e-5
Puerto Rico,0.6991869918699187,8.830935894180191e-4,3.7427236702898694e-4,4.267258995887586e-4
South America,0.7317073170731707,0.04469076173331437,3.3668997568087804e-4,0.036933900712613404
Asia Pacific (EI),0.7398373983739838,0.2882407207330305,3.3668997568087804e-4,8.695984741435039e-4
U.S. Pacific Islands (EIA),0.967479674796748,1.6169685387636383e-5,3.3668997568087804e-4,8.695984741435039e-4
Kuwait,0.4959349593495935,0.0011153963364018114,1.029015085618855e-4,4.1995400362249945e-5
United Kingdom,0.7723577235772358,0.03317833568149864,0.012460291077342743,0.007200286065309937
Malta,0.8780487804878049,3.10421564652357e-4,7.324455639381251e-5,5.115701168123652e-5
Mongolia,0.9105691056910569,7.151836249184317e-4,2.3039032338056494e-4,3.468506645068343e-4
Germany,0.4065040650406504,0.0011153963364018114,0.0032525871391871058,0.00882032812197581
Ukraine,0.5691056910569106,0.0011153963364018114,3.3668997568087804e-4,0.005876374810585212
Bulgaria,0.07317073170731707,0.0011153963364018114,3.3668997568087804e-4,5.485453250711455e-4
Hungary,0.6504065040650406,0.004183308179639474,8.295071554619382e-4,0.001329575797415345
Nepal,0.7560975609756098,8.853032731124711e-5,2.1481345201275156e-4,0.002643219951985801
Burundi,0.17886178861788618,0.0011153963364018114,3.3668997568087804e-4,1.8080845391649502e-4
Italy,0.4146341463414634,0.0011153963364018114,0.00217566270197592,0.005810706238130495
Turks and Caicos Islands,0.7398373983739838,0,3.3668997568087804e-4,1.3077184659339256e-6
Asia & Oceania (EIA),0.8699186991869918,0.6613253794661327,3.3668997568087804e-4,8.695984741435039e-4
Grenada,0.7560975609756098,8.09784083319732e-6,3.3668997568087804e-4,1.2473976056052748e-5
Libya,0.17073170731707318,0.0011153963364018114,3.3668997568087804e-4,8.518242670424598e-5
Belgium,0.3089430894308943,0.0011153963364018114,4.948648088290062e-4,0.0010265106446048905
Nepal,0.5853658536585366,0.0011153963364018114,9.72771972115342e-5,0.001622111709757429
Canada,0.8536585365853658,0.04930527018871707,0.010075672680660832,0.004004082177244675
Guadeloupe,0.7967479674796748,9.551032815783933e-5,3.3668997568087804e-4,5.259685682042278e-5
Honduras,0.7235772357723578,2.0043130922616802e-4,1.0787288517980757e-4,6.105234242845312e-4
OECD (EIA),0.975609756097561,0.8620214737895929,3.3668997568087804e-4,8.695984741435039e-4
Africa (EI),0.5528455284552846,0.0104062583943731,3.3668997568087804e-4,8.695984741435039e-4
Democratic Republic of Congo,0.3170731707317073,0.0011153963364018114,3.3668997568087804e-4,0.0012799772092799578
Iran,0.43089430894308944,0.0011153963364018114,3.4401908376921285e-4,0.0022392827339844635
Suriname,0.3983739837398374,0.0011153963364018114,3.3668997568087804e-4,2.3622086426703236e-5
Non-OECD (EIA),0.7723577235772358,0.572924214665896,3.3668997568087804e-4,8.695984741435039e-4
South Africa,0.7723577235772358,0.01452562872640664,0.0021372011149326637,0.005467068004357627
Ireland,0.17073170731707318,0.0011153963364018114,9.490352282867592e-5,5.086940311186817e-4
United Arab Emirates,0.8617886178861789,0.009635429734772619,0.002360278319783552,6.086929167426807e-4
Oceania (Ember),0.943089430894309,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Germany,0.2682926829268293,0.0011153963364018114,0.002875663586163191,0.0085347598718374
Europe,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,0.05645418454685943
OPEC (Shift),0.3170731707317073,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
French Polynesia,0.9105691056910569,6.049334067046601e-5,3.3668997568087804e-4,3.5394287132631196e-5
Central African Republic,0.6504065040650406,1.0450504060819656e-5,2.1034334138183626e-5,2.9998236282926513e-4
Azerbaijan,0.7235772357723578,0.0032502107480299456,4.5876599055483263e-4,9.132082312622932e-4
Belgium,0.9105691056910569,0.008902737616110499,0.0032602794565957573,0.0013708990048811242
Belgium,0.6097560975609756,0.006733283163036986,0.0014910464526059523,0.0012133279411978084
Slovakia,0.5447154471544715,0.0014449251659414879,3.3668997568087804e-4,5.508962600644611e-4
Cote d'Ivoire,0.5853658536585366,0.0011153963364018114,1.3579470654081217e-4,7.430608958953738e-4
Brunei,0.16260162601626016,0.0011153963364018114,3.3668997568087804e-4,3.124429149147523e-6
Azerbaijan,0.8373983739837398,0.0017682018904398031,3.448499111571116e-4,0.001051606757577313
EU28 (Shift),0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Colombia,0.7235772357723578,0.003437812893688914,0.0018679700056298673,0.0039676897930412845
Iraq,0.975609756097561,0.007433141981627424,0.0034833566614466457,0.005289436556808328
Low-income countries,0.024390243902439025,0.0011153963364018114,3.3668997568087804e-4,0.009982151271217913
Algeria,0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,8.372110321215473e-4
Nauru,0.6585365853658537,7.590913397411291e-6,3.3668997568087804e-4,7.309849157073867e-7
United States Virgin Islands,0.7642276422764228,1.593441906487415e-4,3.3668997568087804e-4,1.2531525115051647e-5
Thailand,0.8455284552845529,0.012864661485844649,0.005475666870287339,0.008117690157446152
Bolivia,0.5772357723577236,0.0011153963364018114,1.1911629335084665e-4,5.825058575697544e-4
South Africa,1,0.01752257072863426,3.3668997568087804e-4,0.007509053795394281
Vanuatu,0.7642276422764228,2.755605548375332e-6,3.3668997568087804e-4,2.047602976942222e-5
U.S. Territories (EIA),0.926829268292683,0,3.3668997568087804e-4,8.695984741435039e-4
Sao Tome and Principe,0.7479674796747967,3.847449256222161e-6,7.710408508425688e-7,1.5391576621670753e-5
British Virgin Islands,0.8455284552845529,6.915010149696588e-6,3.3668997568087804e-4,2.598656968660829e-6
Thailand,0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,0.0010186061632701693
Europe (EI),0.8861788617886179,0.310901988881949,3.3668997568087804e-4,8.695984741435039e-4
Pakistan,0.4796747967479675,0.0011153963364018114,3.798607989494027e-4,0.005573658308121392
Indonesia,0.3089430894308943,0.0011153963364018114,9.064303295484515e-4,0.007459498710867208
OPEC (EI),0.983739837398374,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Low-income countries,0.7560975609756098,0.008444605195553722,3.3668997568087804e-4,0.039988248904758904
Egypt,0.44715447154471544,0.0011153963364018114,2.5766143130425377e-4,0.00296320117214929
Europe,0.9349593495934959,0.3893600579883091,3.3668997568087804e-4,0.09238831765015514
Liberia,0.7804878048780488,2.113497463046363e-5,5.144675667589328e-6,2.7371737004944403e-4
Sudan,0.7642276422764228,2.7093321721856334e-4,3.3668997568087804e-4,0.002821743347801571
Guatemala,0.056910569105691054,0.0011153963364018114,3.3668997568087804e-4,1.796046469264209e-4
Antarctica,0.7235772357723578,1.052849289709443e-5,3.3668997568087804e-4,8.695984741435039e-4
Lower-middle-income countries,1,0.27494476798444695,3.3668997568087804e-4,0.43334699526863646
Brazil,0.7642276422764228,0.023381794009121718,0.010691058073352938,0.020009005731675595
Kosovo,0.8455284552845529,0.0011153963364018114,3.3668997568087804e-4,2.275130577307779e-4
Middle East (EI),0.6341463414634146,0.0168708050257466,3.3668997568087804e-4,8.695984741435039e-4
Pakistan,0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,0.004107283301328692
Uruguay,0.7967479674796748,6.735115900689443e-4,3.3935329276805223e-4,4.0530981899167186e-4
Saudi Arabia,0.7073170731707317,0.010811046450917934,0.0014525848655626956,0.0017510782809017932
United Arab Emirates,0.7154471544715447,0.003923917310189577,2.5107434606087744e-4,2.0904776473765197e-4
OPEC (EI),0.7560975609756098,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Brunei,0.8211382113821138,2.905994020991854e-4,3.3668997568087804e-4,4.212715414743101e-5
Malaysia,0.2601626016260163,0.0011153963364018114,9.762961119513797e-5,5.273948650768247e-4
Kuwait,0.04878048780487805,0.0011153963364018114,3.3668997568087804e-4,1.2524191649650059e-5
Mauritius,0.7804878048780488,1.3469971838591305e-4,1.10890538222244e-4,1.4551484656310596e-4
Bangladesh,0.11382113821138211,0.0011153963364018114,3.3668997568087804e-4,0.0034976014854210106
Malawi,0.983739837398374,1.2020679297818429e-4,2.0070104427935136e-4,0.002471988009515589
North Macedonia,0.8943089430894309,4.406239268130914e-4,1.7245346447610453e-4,2.6002666021684653e-4
Guyana,0.9186991869918699,1.0908038566964992e-4,3.3668997568087804e-4,9.267399664805071e-5
Gibraltar,0.6666666666666666,0.0011153963364018114,3.3668997568087804e-4,3.362456034639726e-6
Belize,0.7560975609756098,1.765147327685708e-5,3.3668997568087804e-4,2.390945883362646e-5
Samoa,0.6585365853658537,5.693185048058469e-6,3.3668997568087804e-4,2.0430288832680113e-5
Eastern Africa (EI),0.7479674796747967,0.002981747177293417,3.3668997568087804e-4,8.695984741435039e-4
Vietnam,0.7723577235772358,0.0016527524164743801,0.0012295076607118072,0.009167736502741237
Myanmar,0.7154471544715447,3.2451154773933277e-4,3.533758719572187e-4,0.004830943825244225
Brazil,0.34146341463414637,0.0011153963364018114,5.235167431122332e-4,0.0054261640473799765
Spain,0.7073170731707317,0.012690889360485074,0.004867973795003884,0.004809348634076907
Central and South America (Shift),0.8536585365853658,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Finland,0.8292682926829268,0.004793297862562615,0.0013602770566588796,6.461845749801659e-4
Eswatini,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,1.6915072984844608e-5
Africa (Shift),0.3821138211382114,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Brunei,0.4634146341463415,0.0011153963364018114,3.3668997568087804e-4,8.770948916322352e-6
Bangladesh,0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,0.00347832354502457
Philippines,0.14634146341463414,0.0011153963364018114,1.615228493155461e-4,0.0011169918108018429
Thailand,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,0.0014907694687110212
United States Virgin Islands,0.926829268292683,1.58083371128966e-4,3.3668997568087804e-4,1.262350417263088e-5
Ireland,0.44715447154471544,0.0011153963364018114,1.388908926055224e-4,3.5853710095637084e-4
Maldives,0.6829268292682927,3.2235385660239732e-6,3.3668997568087804e-4,2.2692103576962944e-5
Bahrain,0.4796747967479675,0.0011153963364018114,3.871654490376133e-6,1.9000511671418073e-5
Zambia,0.032520325203252036,0.0011153963364018114,3.3668997568087804e-4,1.9553815421166659e-4
OPEC (Shift),0.5203252032520326,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Saudi Arabia,0.5853658536585366,0.003667671990469429,7.524653468871134e-4,8.355708217920669e-4
Spain,0.6910569105691057,0.011987962981001162,0.004352588528624246,0.004781679344820693
Chile,0.36585365853658536,0.0011153963364018114,2.3589299125418862e-4,7.483557822113436e-4
Gibraltar,0.8861788617886179,0.0011153963364018114,3.3668997568087804e-4,3.6059519451771806e-6
Low-income countries,0.4878048780487805,0.0011153963364018114,3.3668997568087804e-4,0.017311660703257296
Wake Island (Shift),0.7073170731707317,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Germany,0.3821138211382114,0.0011153963364018114,0.0019756624493509857,0.008834181908191574
Brazil,0.18699186991869918,0.0011153963364018114,3.0052741726465445e-4,0.003646207698390945
Botswana,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,3.303701304210397e-5
Afghanistan,0.9105691056910569,5.2435794069344e-4,4.5386745193660624e-4,0.003786634984405706
Brunei,0.42276422764227645,0.0011153963364018114,3.3668997568087804e-4,6.48887392016734e-6
Chad,0.9105691056910569,5.015981986405852e-5,1.653239578706602e-4,0.0015851570103425684
Oceania,0.45528455284552843,0.0011153963364018114,3.3668997568087804e-4,0.0017995330970265804
Slovenia,0.967479674796748,0.0010398771466090721,4.879545015158221e-4,2.623978554620344e-4
Belarus,0.9024390243902439,0.003908332541074002,0.0013295077870242745,0.0012063115549528218
North America (EI),0.7723577235772358,0.37908609465653675,3.3668997568087804e-4,8.695984741435039e-4
Greece,0.8861788617886179,0.005152436453607948,0.0023448936849662493,0.0013739272289078847
Eurasia (EIA),0.7398373983739838,0.23618711095585102,3.3668997568087804e-4,8.695984741435039e-4
Denmark,0.6666666666666666,0.00259954988698951,9.756611862263134e-4,6.36963550161824e-4
Netherlands Antilles,0.8780487804878049,8.062875838267463e-4,3.3668997568087804e-4,3.772061151324324e-5
Poland,0.4634146341463415,0.0011153963364018114,0.0010218150906782214,0.003489518266404129
Greenland,0.3902439024390244,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Upper-middle-income countries,0.6747967479674797,0.3317535910758082,3.3668997568087804e-4,0.219139485191139
Trinidad and Tobago,0.3252032520325203,0.0011153963364018114,3.3668997568087804e-4,6.091114214546662e-5
Mozambique,0.13821138211382114,0.0011153963364018114,3.3668997568087804e-4,4.669462284357531e-4
Nauru,0.9024390243902439,3.0285664753370396e-6,3.3668997568087804e-4,1.0527873212109448e-6
Burundi,0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,1.8786324763282215e-4
Guyana,0.7073170731707317,5.538507189446835e-5,3.3668997568087804e-4,9.469902746707889e-5
Egypt,0.6666666666666666,0.003496486494846302,0.00124489229552911,0.005728408349249548
United Arab Emirates,0.8536585365853658,0.00915846301025548,0.0020141240363942426,5.318828216065725e-4
Costa Rica,0.7154471544715447,2.655909819337413e-4,1.595308517224849e-4,3.728420817383691e-4
Malaysia,0.36585365853658536,0.0011153963364018114,3.3668997568087804e-4,6.777909407888415e-4
New Caledonia,0.8373983739837398,1.4585212197320565e-4,3.3668997568087804e-4,2.894357209175686e-5
Western Africa (EI),0.8536585365853658,0.005577319633632914,3.3668997568087804e-4,8.695984741435039e-4
Bahamas,0.7642276422764228,1.3744232579490924e-4,3.3668997568087804e-4,3.631594214877985e-5
Central and South America (Shift),0.6504065040650406,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
European Union (27),0.9186991869918699,0.22653018229854532,3.3668997568087804e-4,0.05492600110492577
Non-OECD (EI),0.959349593495935,1,3.3668997568087804e-4,8.695984741435039e-4
Singapore,0.943089430894309,0.01204603866774711,0.0029833560298843094,7.097430981356055e-4
Netherlands Antilles,0.7154471544715447,5.471696753038112e-4,3.3668997568087804e-4,8.695984741435039e-4
Senegal,0.926829268292683,4.1526455688441086e-4,2.6158436450555506e-4,0.0017362266462073175
